,item_id,item_id
5393927024810613598,5.0,1.0
5394592561388513764,4.0,2.0
5397676247815202811,1.0,
5397686629461407375,1.0,
5398628815302383242,,1.0
5399827160683384880,4.0,1.0
5400837266755008652,4.0,
5402498836166675845,5.0,
5403757248965664696,1.0,
5405399261963952685,21.0,
5405611047299715310,29.0,
5406270365094143196,,1.0
5407553756492330872,1.0,
5407591469695949860,1.0,
5408052426201329948,7.0,1.0
5408594723002389169,242.0,7.0
5409981151246884409,37.0,1.0
5410526681843914464,2578.0,131.0
5410817660946855927,12.0,
5410911559691664732,15.0,
5411158956961284552,16.0,
5413041850333602478,3.0,
5424547827975481615,1.0,
5425964778166419915,145.0,4.0
5426148695620647736,26.0,1.0
5426485148216234638,11.0,2.0
5429082254601100912,1.0,
5429518511532154675,3.0,
5430967984295077799,60.0,2.0
5431326205558371553,51.0,2.0
5431756284039126644,1.0,
5434370643129070957,3.0,
5434877359143364726,1.0,
5435194386045604462,48.0,
5435323881248492483,4.0,
5436907737527657609,2.0,
5437535788118150032,1.0,
5438971196396184001,4.0,
5439462168873330362,1.0,
5439652737538828888,35.0,3.0
5439763226933381014,7.0,
5440166770189805407,35.0,1.0
5440296807172077411,47.0,
5441558534713502374,2.0,
5442790524325359010,7.0,
5444315904815432459,,8.0
5444685516790433895,3.0,
5445352187350516055,18.0,
5445844922510399561,2.0,1.0
5445938012724995503,7.0,
5446430129138006796,117.0,6.0
5447077497923524704,1.0,
5448809418687923931,2.0,
5450364471627955111,10.0,1.0
5451515402920499035,14.0,2.0
5453076391874164733,2.0,
5453845761152776827,3.0,
5455076942327451235,1.0,
5455164267169807536,12.0,
5455542750969315611,2.0,
5456490455229852195,3.0,1.0
5456497698342638044,5.0,
5457511928949742830,91.0,4.0
5457874099962227782,4.0,
5460330484490155785,8.0,1.0
5460570124719321753,1.0,
5462207565438010788,7.0,
5462743882893224038,1.0,
5462798556484637025,,2.0
5462963398095548566,1.0,
5464030111631635097,12.0,1.0
5464154041058863556,77.0,4.0
5465113613118351684,33.0,2.0
5465147632062732549,111.0,1.0
5465861504528975361,5.0,
5466233329642602497,18.0,1.0
5467588923764383350,3.0,
5467735841796001072,2258.0,85.0
5468184388256319165,17.0,2.0
5468442676547506964,1.0,
5469554414607046046,4.0,
5470136045894919293,2.0,1.0
5470247733547588457,4.0,
5470871998826671573,3.0,
5471410292795514005,194.0,4.0
5471869517713415820,1.0,
5473975313236331563,5.0,
5473993525154989402,3.0,
5474913222789594301,6.0,
5475087402842827151,26.0,1.0
5475482723321215547,1.0,
5475943751944235192,2.0,
5476532730242101929,2.0,
5476891048351672120,12.0,
5477497638522108897,2.0,
5477524499364702736,1.0,
5477593753929002768,9.0,1.0
5479450620393528683,7.0,1.0
5479831942301905498,2.0,
5480060681366383558,1.0,
5480720001946309357,5.0,
5481344980525777472,37.0,1.0
5481404441434915545,1.0,
5483001197717826574,6.0,
5483300990491733209,10.0,1.0
5484344091432834535,130.0,4.0
5484488722849665322,2.0,
5485270466388847471,1.0,
5485869286037837002,20.0,2.0
5486248234752186498,1.0,
5487256456430592426,61.0,5.0
5487939761434189243,3.0,
5488559083185366933,23.0,1.0
5489131077400868634,3.0,
5489423220279991030,1.0,
5490223680028098466,4.0,
5490337341434624609,104.0,1.0
5490690221190325916,15.0,
5491266955922298868,152.0,5.0
5494410949421610712,1.0,
5495555736239810858,201.0,5.0
5495680705740071240,1.0,
5496209439391620175,201.0,5.0
5497230450935261839,481.0,11.0
5497373451066159121,51.0,4.0
5497944622691461871,3.0,
5500285554493772603,7.0,
5500378714467302309,21.0,
5501090775060652829,6.0,
5501206257581368677,15.0,
5501501397052670968,2.0,
5501843535657844546,2.0,
5502977605049385325,5.0,
5503453520467383738,1.0,
5503818865204428449,206.0,4.0
5505055692580019411,2.0,
5505192851327809775,1.0,
5506207916411996397,14.0,1.0
5509664798961722711,2.0,
5510060065306644308,16.0,1.0
5510492818542370907,4.0,
5511205284979747775,1.0,
5513645281432800209,47.0,1.0
5514061143354520821,2.0,
5514681624483147745,12.0,1.0
5515989947228503396,1.0,
5516270643182041797,9.0,
5516494370249867471,8.0,1.0
5516836691103176081,7.0,
5516875525454740973,1.0,
5518028229273223355,107.0,3.0
5518273054044287841,27.0,
5518461182357912008,288.0,13.0
5518770532420972208,17.0,
5519592653941906674,1.0,
5520755451584450351,174.0,9.0
5522719820002981565,1.0,
5524322223142001359,143.0,3.0
5526613217739400903,111.0,
5526679972384757300,13.0,
5526723530808198282,3.0,
5527219363601203476,2.0,
5527225969031245911,14.0,1.0
5532363877276240866,3.0,
5534520507637240795,165.0,14.0
5535212532072485772,1.0,
5540348563163812159,38.0,1.0
5540920093976761820,1.0,
5542868196928114606,3.0,
5542979923818913941,1.0,
5542980820362319015,2.0,
5543376919962010465,1.0,
5543742164802061623,1.0,
5544006487527511295,4.0,
5544878023471240415,1.0,
5545672195685893724,3.0,
5547725883524252630,19.0,
5551335165697024598,42.0,2.0
5552436007678882167,1.0,
5556094413524970855,111.0,9.0
5556906773633969982,29.0,
5557066944664395517,4.0,
5558977871763943428,586.0,22.0
5559270015857890926,3.0,
5559894516339328068,8.0,
5561118236931849430,2.0,
5562199255362927122,2.0,
5562430705446889569,4.0,
5563556724396369135,8.0,
5563909431386781406,3.0,
5564123181962211331,15.0,
5564323726875440377,28.0,2.0
5568230639680120489,2.0,
5568775573636728286,4.0,
5569055353655679477,24.0,
5569770359893962537,1.0,
5571658350207725402,5.0,1.0
5572328077590128746,213.0,9.0
5573517278625928016,2.0,
5577458507667548467,102.0,2.0
5579914851846121285,8.0,
5580038922297393432,2.0,
5580425241165902688,5.0,
5580968201133378534,1.0,
5583706509622922389,4.0,
5583734282494823344,12.0,
5584934083439041228,3.0,
5585411907085664950,1.0,
5585705827976261050,11.0,
5586531724608162781,1528.0,39.0
5586600725387287901,15.0,
5587045115185014135,46.0,2.0
5588974858909133477,2.0,
5591083255421913801,1.0,
5592979832113969250,1.0,
5593124135644116981,2.0,1.0
5593978570506055108,6.0,
5594109447645036503,10.0,2.0
5596432609244668991,8.0,2.0
5596551327296070055,6.0,
5596867653252134349,29.0,1.0
5599375899544201024,1.0,
5599776952129843608,2.0,
5600370147754153823,283.0,11.0
5600387404589858206,7.0,
5601741729441083168,22.0,
5602043191522303418,43.0,5.0
5603151259502381388,15.0,
5603416509292600991,,1.0
5606011357662901414,66.0,2.0
5607348921255162062,2.0,
5608807318850124501,46.0,2.0
5609853073056801931,2.0,
5611414576447764425,1.0,
5611810008168950577,15.0,1.0
5612357421530095604,14.0,
5613658210953713785,1.0,
5613859588879731284,56.0,
5615213983624058417,74.0,1.0
5616882726125610042,1.0,
5620154438792524089,12.0,
5621212945513603977,7.0,1.0
5621288918978297495,16.0,1.0
5621687236035429289,16.0,
5622756349436753632,25.0,
5622834966804620537,1.0,
5623127205089019102,6.0,
5623308205361186777,5.0,
5624367743602529195,18.0,
5625167477578651103,119.0,5.0
5625363462250160030,17.0,1.0
5625518505953814193,452.0,12.0
5626576322278706048,2.0,
5626721651221799421,12.0,
5626739630115154993,8.0,
5628071872190948042,135.0,8.0
5628125292868794412,1.0,
5629048638040992903,97.0,1.0
5629908059724208569,38.0,2.0
5630174945487464930,92.0,4.0
5631448590737926405,30.0,1.0
5631968707547656919,6.0,
5632317262050043139,4.0,
5633600283975929781,1.0,
5634258479838304925,12.0,
5634692175695249521,12.0,
5634978682268415449,1571.0,67.0
5635090877500472988,11.0,
5635906712145411851,2.0,
5636136397098044834,13.0,1.0
5636212731660059151,1.0,
5637131014644499955,1.0,
5637507695158801003,15.0,1.0
5638104619823419533,34.0,5.0
5638678520901170725,1.0,
5639021385008987998,7.0,2.0
5639880440426928963,2.0,
5640364218128234615,2.0,
5640507991384614935,9.0,1.0
5640545366232579418,12.0,
5643110998158962420,4.0,
5643796669117968741,111.0,1.0
5643949303719437549,1.0,
5644804452262160850,3.0,
5646550060347618477,10.0,
5647266934468205871,38.0,3.0
5648324652150155928,5.0,
5648724660624581965,4.0,
5649087492658319596,685.0,15.0
5649255309163809371,203.0,12.0
5650892370759461325,29.0,1.0
5653603558933054361,115.0,5.0
5655416445224124698,4.0,
5655784007591772827,7.0,2.0
5655832228187215020,2.0,
5656781686921995359,9.0,1.0
5656789241917740641,2.0,
5658328627021723800,22.0,2.0
5659054547138988951,12.0,
5659322945738070119,24.0,
5659968014861444957,3.0,2.0
5660491653698846568,1.0,
5660959572046850143,19.0,1.0
5661112261774631353,13.0,1.0
5661232264438696427,5.0,1.0
5662471324152949973,6.0,
5662951687808711543,8.0,1.0
5663038706891385211,420.0,4.0
5663161451229270522,35.0,
5663550466317251916,5.0,1.0
5663833528441855631,10.0,
5664549727895429745,23.0,
5665468317013879612,50.0,2.0
5667281116576413188,1.0,
5668130538441036911,7.0,
5669372072170361711,2.0,
5669408517699101283,6.0,1.0
5670945966495787346,31.0,2.0
5671259814204429434,1.0,
5672596135414605523,1.0,
5674088642747047109,1.0,
5674666661636169439,15.0,
5675727613307135608,18.0,
5677544105281686721,1.0,
5679012638374923429,20.0,
5679849511425947509,3.0,
5681387965137563527,1.0,
5681595914322498987,4.0,
5681691584878655186,59.0,
5682151935519145658,2.0,
5682188867192165693,8.0,
5683130268777394674,1.0,
5684614833282291979,13.0,
5687097122495147518,2.0,
5687627568152450970,102.0,2.0
5687838372958632135,1162.0,94.0
5688495783682375661,7.0,
5689135289153282565,2.0,
5689798738344486687,104.0,3.0
5689915959806263944,26.0,
5690392737253454151,3.0,
5690452057240127351,1.0,
5694472314649084595,41.0,3.0
5694700084890620264,1.0,
5695434469155038990,4.0,
5695665858975682811,8.0,
5695860374960078764,72.0,3.0
5695932971711598097,25.0,
5697034959116162941,106.0,1.0
5698090906573311241,5.0,
5698755498518931787,1.0,
5699391714993209913,18.0,
5702142895652914717,3.0,
5702166259050145892,1.0,
5702924142836334069,76.0,5.0
5705624056382003386,116.0,5.0
5706324058848776733,13.0,
5706333364139773498,1.0,
5707048696330942023,1.0,
5707392231853248875,4.0,1.0
5707915000616808210,,2.0
5709673699425143194,,1.0
5710567737904588059,1.0,
5712657725646421551,105.0,7.0
5714545826715635988,9.0,
5714626350362178894,5.0,
5715985973897384033,1.0,
5716046650492250518,2267.0,79.0
5717835357372818947,4.0,
5719558019702584532,5.0,
5720823640553988681,323.0,18.0
5721935893103134654,14.0,1.0
5724059701482743668,1.0,
5726363049620863157,1.0,
5726724248043612448,3.0,
5727564552607152204,2.0,1.0
5728265596524359146,1.0,
5728801465799006234,1.0,
5730909931505776357,8.0,1.0
5732254680466261511,328.0,11.0
5733124930513732235,2.0,
5735206414718746287,124.0,13.0
5735920275030431580,41.0,2.0
5736359459251328867,3.0,
5736847794827438743,1.0,
5737865678999905199,7.0,
5740598633258624079,36.0,1.0
5740882564408173242,80.0,
5741534800704925202,1.0,2.0
5743482514864384918,14.0,
5743799873574918024,22.0,1.0
5744241931999590246,258.0,20.0
5744277010533050229,68.0,2.0
5744691303950324651,1.0,
5745185153501880531,42.0,1.0
5745427214930120759,39.0,4.0
5746604720232524034,612.0,26.0
5747074043561290914,1.0,
5747260644375021565,16.0,
5747946902186797288,5.0,1.0
5748478136095067605,26.0,1.0
5748875842682668390,1.0,
5749085739607336291,257.0,11.0
5750169312037592479,1.0,
5750179652635038622,8.0,1.0
5750295609759709437,1.0,
5751237534481790255,1.0,
5752528791652408542,1.0,
5752863357084338569,18.0,
5753100118126206562,1.0,
5757046600979357864,255.0,9.0
5757940980059295164,1.0,
5758625400591904211,34.0,1.0
5760495526377042310,41.0,2.0
5760781025507545528,26.0,1.0
5763398984405485186,10.0,
5763773530194442250,450.0,13.0
5763844807060597968,2.0,
5763943530372685683,12.0,2.0
5763991746215592725,1.0,
5765156984346198381,23.0,
5766475469775001402,1.0,
5766844457598685078,4.0,
5767388849715905049,1.0,
5767480476898333858,4.0,
5768125788731487363,24.0,
5768744439906147376,151.0,4.0
5768749877006521405,1.0,
5769171701499699230,3.0,
5772319553673998804,3.0,
5772777446435092215,,1.0
5774491168811416151,1.0,
5775174191512048127,7.0,
5775627437555363616,6.0,
5775977225592934826,5.0,1.0
5776882923984515071,7.0,
5777218856517121220,15.0,2.0
5779352514353771579,5.0,
5779524001703708119,11.0,
5779882718124295830,5.0,
5783425382827209740,1.0,
5784172846770221439,45.0,1.0
5785285679966758652,2.0,
5787253929602358566,48.0,
5789019055727494635,53.0,3.0
5790885907270325022,31.0,
5791120988994903501,1.0,
5792173984267092248,8.0,
5792506755448247116,748.0,20.0
5792995475792297815,35.0,
5793237861385768244,1.0,
5793277383601871549,2.0,
5793678765117896562,1.0,
5796485344211432855,720.0,32.0
5798144398398991539,31.0,
5798346471312681636,1.0,
5798723710393639290,2.0,
5799239652291132086,13.0,
5802086523181248045,35.0,
5802794546388335264,2.0,
5802988340862397246,14.0,
5803531267041422733,1.0,
5805260258702689314,1.0,
5809411163136357463,2.0,
5809767789301533998,88.0,14.0
5811948517212822397,1.0,
5813439311965339744,2.0,
5813580299086191479,2.0,
5813630987322933040,217.0,6.0
5813694259396790523,1.0,
5814035690744440685,1.0,
5814428487151542643,7.0,
5814770219797339894,5.0,2.0
5817187960754838062,1.0,
5817681128643212208,23.0,1.0
5817726579246980681,2.0,
5818002829232808644,4.0,
5820633545276080781,1.0,
5821071682764422666,1.0,
5821382938711984330,2.0,
5823426230073128617,19.0,
5823587574201580430,1.0,1.0
5823763964918440399,58.0,6.0
5823819929414111710,12.0,
5824319897465369322,206.0,6.0
5826378691439214757,37.0,
5827494030768660823,8.0,1.0
5828056051280128849,3.0,
5828214700361907924,7.0,
5829291423568942621,13.0,
5829625541858170353,85.0,3.0
5831571252850144355,4.0,
5831867664631124284,65.0,8.0
5832378468856810632,1.0,
5833821348602643262,1.0,
5834723355999529239,7.0,
5835502043447132743,34.0,
5837176615957950714,64.0,
5837422280077003881,6.0,
5837751546409595748,1.0,
5838156546309136135,2.0,
5839450979360855584,6.0,
5840395403657098211,1.0,
5840892308202767710,1.0,
5841472239098851823,10.0,
5841476475634243264,1.0,
5842340222974497254,5.0,
5844535155008693785,43.0,2.0
5844592563778026765,4.0,
5845289374520315368,44.0,
5845434569270800464,1.0,
5845929203886474324,11.0,
5847409320454224833,7.0,1.0
5848399745329928400,2.0,
5848448023028682995,1.0,
5848848998373787499,8.0,
5848865241243743421,2.0,
5850520833951659174,1.0,
5850823445258873995,1.0,
5851455963144505639,1.0,
5852662138771333862,37.0,3.0
5855222438239110274,86.0,3.0
5856554977409989742,1.0,
5856940396444348867,3.0,
5857490636194666817,20.0,1.0
5859203672312842512,5.0,
5867440449449897311,25.0,1.0
5867939636341268427,133.0,7.0
5868167934646528211,2.0,1.0
5870371346484517467,1.0,
5871528291899218792,148.0,5.0
5872366458472596911,142.0,3.0
5877301046517243019,4.0,1.0
5877411234994188807,66.0,
5878369429808006864,4.0,
5878845446113957777,1.0,
5879069417893689712,2.0,
5880421568810180337,,1.0
5883167158659786616,56.0,1.0
5886770794298157156,,1.0
5887331479158796912,2.0,
5887716847085533979,4.0,
5888193968732911541,33.0,4.0
5888613305273836944,1.0,1.0
5889812311088866083,4.0,1.0
5889863279529579014,25.0,1.0
5892383547587908120,1.0,
5893216065811544760,3.0,
5895117448391539898,29.0,3.0
5895850550995146382,98.0,1.0
5896323763876014733,2.0,
5896511554827270277,1.0,
5896900365533874378,253.0,16.0
5897029661882784311,1.0,
5900867917680080487,3.0,
5902609391322243859,22.0,1.0
5903526179302368608,46.0,1.0
5903571033101234290,3.0,
5904151435815572152,49.0,1.0
5905071881154209973,71.0,
5906596588816033262,22.0,
5908634273906185008,1.0,
5909439885575719727,2.0,
5910411928370793474,1.0,
5912269975897839702,41.0,2.0
5912711448377500802,5.0,1.0
5913214957179600314,44.0,1.0
5913533343765936545,1.0,
5913913593964329315,3.0,
5914442652423008945,12.0,1.0
5915374093841023898,1.0,
5916186736429081806,12.0,
5917017648311991803,23.0,
5917635562988039590,,2.0
5918491214247307922,1.0,
5919018113726045777,6.0,1.0
5920471582254466726,2.0,
5921416577690079977,2.0,
5922119717356489879,1.0,
5922246453075513398,112.0,4.0
5924083797708030643,93.0,6.0
5924495034370421968,2.0,
5925563905870676962,1.0,
5925591290248146738,2.0,1.0
5927738321422819423,1.0,
5928068940225985861,5.0,
5930774663374112048,9.0,1.0
5932021362700322861,1.0,
5932304933344479050,4.0,
5933509750495207738,3.0,
5933642551130061021,7.0,
5934933349413847298,1.0,
5934945959924339380,1.0,
5935760542838210186,1.0,
5936021348380326895,14.0,
5936828168701431003,149.0,6.0
5937765815389715194,1.0,
5939351492037154179,37.0,1.0
5941110847986379968,4.0,
5941278478470310269,26.0,
5942047282517940771,1.0,
5942467145836089569,8.0,
5944324892179722070,2.0,
5944829619574793145,1.0,1.0
5946075898813545032,4.0,2.0
5947030076837373249,5.0,1.0
5948416292889200137,38.0,2.0
5948542869814026778,540.0,16.0
5948614422859822137,5.0,1.0
5949638678794631917,3.0,
5951109228051278451,1.0,1.0
5951402743581532239,10.0,
5952389838719524795,14.0,
5954327515708267037,20.0,
5955025678840199003,77.0,2.0
5955129016194797758,1.0,
5955930437855620504,1.0,
5956680082753783547,1.0,
5956800222805402743,21.0,2.0
5957201611565811558,18.0,2.0
5957284236081188031,4.0,
5958218854367151169,15.0,
5959404140544063977,7.0,1.0
5960334803681304063,78.0,1.0
5961879430020974302,2.0,
5963315956869967429,1.0,
5963828787982560446,1.0,
5964319248041360988,311.0,7.0
5964970772449252556,5.0,1.0
5967014769611635438,31.0,1.0
5967643156459924354,12.0,1.0
5968489087823143950,3.0,
5968663312289474059,1.0,
5968818648280239643,35.0,2.0
5969189280906919957,,1.0
5969198411333740039,3.0,
5969334233440886992,49.0,
5974316547067359238,1.0,
5974712569028981233,89.0,7.0
5975460641116498280,5.0,
5978622831670656393,6.0,
5978749630216199935,27.0,2.0
5978946539150325778,1.0,
5980798918136535712,4.0,
5982348827838746126,12.0,
5983059836737603731,13.0,
5984517311272067164,2.0,
5985869783591863100,22.0,2.0
5986182439656527038,3.0,
5986206313096027293,32.0,2.0
5986901360679947071,65.0,
5987075978350388040,39.0,4.0
5987321342735787517,4.0,1.0
5987871620152179208,1.0,
5990587808327783340,2.0,
5990784703274902872,7.0,
5990855664143372495,1.0,
5991234729043094530,1.0,
5992187786248336405,1.0,
5992506200950916165,15.0,
5993268384251166372,1.0,
5993395025073428908,3.0,
5993998956955363873,1.0,
5994137820041996771,33.0,
5995370618454662684,16.0,
5995848127687260772,1.0,
5996085053983899559,257.0,5.0
5996250402808672860,10.0,
5996772978504819066,1.0,
5996825436199554474,83.0,7.0
5997311125105293897,2.0,
5997344082500488395,1.0,1.0
5997384737724118857,199.0,6.0
5997981559301046248,508.0,17.0
5998063372742419473,46.0,1.0
5998824799324060170,25.0,1.0
6000001972507910258,1.0,
6000064024327660346,24.0,
6000117589359459846,11.0,
6000584790282654859,5.0,
6000834996877898367,76.0,1.0
6001591119196534313,5.0,
6002423942613189180,1.0,
6003955288528541370,73.0,7.0
6005959781558768019,7.0,
6006112749947904575,10.0,
6007569617828165255,1.0,
6008030226176685624,2.0,
6008335245522655261,58.0,13.0
6008473269628389089,20.0,
6008619675710649794,16.0,2.0
6011745923669323777,3.0,
6012015803258671522,12.0,
6012220379439119160,1.0,
6012340870099593607,8.0,
6013130202156149615,8.0,
6013337637018728766,35.0,2.0
6013479341708979108,2.0,
