,shop_score_service,shop_score_service
0.9756239870340356,6.0,
0.9756253216675246,15.0,
0.9756265356265356,15.0,
0.9756268927922472,47.0,
0.9756287827841292,85.0,
0.9756289707750954,29.0,
0.9756299514439052,2.0,
0.975633027522936,,9.0
0.9756345177664972,1.0,
0.975637245754805,89.0,
0.9756376485705108,76.0,
0.9756378600823046,5.0,
0.9756380866664902,20.0,
0.9756382853787436,2.0,
0.975639097744361,1.0,
0.9756391456805866,,8.0
0.9756401384083048,1.0,
0.9756433803669052,486.0,
0.9756435643564356,1.0,
0.975645472061657,5.0,
0.9756501987507098,22.0,
0.9756521739130436,5.0,
0.9756522461353184,422.0,
0.9756566970091028,5.0,
0.9756589147286824,5.0,
0.9756599552572708,12.0,
0.9756611927398444,2.0,
0.975663430420712,1.0,
0.9756682027649771,12.0,
0.9756698699830412,19.0,
0.9756719817767654,4.0,
0.975673141326189,86.0,
0.975673330119052,152.0,
0.9756769596199526,6.0,
0.9756783919597992,,2.0
0.97568,11.0,
0.9756810631229236,38.0,
0.975682582380632,13.0,
0.9756846473029046,31.0,
0.9756862745098038,8.0,
0.9756868764389871,2.0,
0.975689849242522,121.0,
0.9756908766897032,428.0,
0.9756928213689482,1.0,
0.9756945572705118,7.0,
0.975695764909248,1.0,
0.9756962025316456,2.0,
0.9756971638780112,2.0,
0.9756996587030716,2.0,
0.9757014157014156,4.0,
0.9757015362106802,5.0,
0.9757024793388432,2.0,
0.9757034435175312,81.0,
0.975705019991115,241.0,
0.9757068062827224,4.0,
0.9757070876721532,120.0,
0.9757095709570958,7.0,
0.9757101727447216,3.0,
0.9757106812447436,10.0,
0.9757119476268412,6.0,
0.9757119707947626,150.0,
0.9757129203232252,20.0,
0.9757142857142858,12.0,
0.9757188498402556,4.0,
0.9757210935540506,,1.0
0.975721393034826,,18.0
0.9757228195937871,,5.0
0.9757252978276104,1.0,
0.9757283018867926,1.0,
0.975728813559322,6.0,
0.9757290132547864,1.0,
0.9757303370786516,22.0,
0.9757317073170731,5.0,
0.97573264781491,5.0,
0.9757331316696076,,2.0
0.9757331655129012,4.0,
0.9757345971563982,7.0,
0.9757366255144032,13.0,
0.9757373899119296,46.0,
0.9757383145972448,5.0,
0.9757395348837209,,1.0
0.9757405494732494,17.0,
0.9757451181911614,9.0,
0.9757458785685564,9.0,
0.9757495881383856,122.0,
0.9757514267596704,,8.0
0.9757541899441342,1.0,
0.9757572041692216,1.0,
0.9757573033707864,179.0,
0.9757575757575758,1.0,
0.975758014852382,6.0,
0.9757588250450916,6.0,
0.9757601262493424,8.0,
0.9757649938800491,39.0,
0.9757669902912622,14.0,
0.9757678697806088,1.0,
0.9757699308336368,,23.0
0.9757709428836558,,12.0
0.9757709693621296,3.0,
0.9757719446796501,1.0,
0.9757740112994352,10.0,
0.975777777777778,4.0,
0.9757782047762832,,2.0
0.9757821977711948,2.0,
0.9757822527107768,9.0,
0.9757835372430584,,1.0
0.9757841683960866,51.0,
0.9757847659822514,387.0,
0.975785007072136,5.0,
0.9757873210633948,3.0,
0.9757882693921136,6.0,
0.9757884676648614,13.0,
0.9757889796301512,173.0,
0.9757894736842104,1.0,
0.9757909823890258,422.0,
0.9757924421883812,1.0,
0.975792507204611,1.0,
0.9757937408788716,12.0,
0.9757939144813093,1.0,
0.9757942511346444,3.0,
0.9757947642148508,465.0,
0.9757956777996072,8.0,
0.9757967332123412,12.0,
0.9757976458802906,1.0,
0.9757983193277312,16.0,
0.9758002455996726,10.0,
0.9758017339521851,78.0,
0.9758036625315504,24.0,
0.9758066515182812,4.0,
0.975806815617242,7.0,
0.9758123370981756,32.0,
0.9758141118393052,82.0,
0.9758144383633048,2.0,
0.9758171041490262,2.0,
0.9758175895765472,2.0,
0.9758183439089624,37.0,
0.9758199356913184,5.0,
0.9758213770269124,69.0,
0.9758245329000812,9.0,
0.9758273381294964,9.0,
0.9758290005777008,6.0,
0.9758290070623452,2.0,
0.9758308659290428,64.0,
0.9758311888831704,2.0,
0.9758314792899409,6.0,
0.9758324837267665,136.0,
0.9758357948950996,4.0,
0.9758379373848988,2.0,
0.9758392741412834,5.0,
0.975839753466872,1.0,
0.975840118430792,1.0,
0.9758411025537091,13.0,
0.9758415841584158,5.0,
0.975844909174172,1.0,
0.9758452481076534,6.0,
0.9758455776433304,11.0,
0.9758457300275484,6.0,
0.9758484891207296,5.0,
0.9758490566037736,1.0,1.0
0.9758499278499276,5.0,
0.9758532947266824,71.0,
0.9758545454545452,2.0,
0.975855365228129,3.0,
0.9758556588299618,2.0,
0.9758563803978652,1.0,
0.9758574610244991,1.0,
0.975859375,59.0,
0.9758637469586376,24.0,
0.975864963163294,3.0,
0.9758659217877096,2.0,
0.975869910747035,46.0,
0.97587037806398,4.0,
0.9758704453441296,13.0,
0.975871156661786,1.0,
0.9758714462299134,4.0,
0.9758716201362938,407.0,
0.9758722044728436,7.0,
0.9758730158730158,12.0,
0.9758730957021018,1.0,
0.9758735891647856,7.0,
0.9758736703997,5.0,
0.9758748221906116,4.0,
0.975875092936803,40.0,
0.9758755304101838,1.0,
0.975875962451218,39.0,
0.9758785249457701,8.0,
0.975878787878788,1.0,1.0
0.9758793969849248,7.0,
0.9758796623756308,2.0,
0.975880227155395,7.0,
0.9758826751049718,65.0,
0.9758838884828236,48.0,
0.9758848248043728,5.0,
0.9758850951241024,4.0,
0.975887156644395,3.0,
0.9758874458874459,308.0,
0.9758896097962168,5.0,
0.9758904109589042,2.0,
0.9758913036667258,1.0,
0.9758948432760364,89.0,
0.975895327102804,6.0,
0.9758954248366012,2.0,
0.9758961038961038,14.0,
0.9758995815899584,402.0,
0.9759027128157156,3.0,
0.9759027616076004,,1.0
0.9759036144578312,1.0,1.0
0.9759064327485379,1.0,
0.975906976744186,2.0,
0.9759083469721768,7.0,
0.9759128540305012,1.0,
0.9759139784946238,1.0,
0.9759155442300692,8.0,
0.9759156492785794,1.0,
0.9759160409699876,3.0,
0.9759169791575826,33.0,
0.9759171059807308,5.0,
0.9759183673469388,5.0,
0.975919191919192,11.0,
0.975920908092274,,2.0
0.9759209344115004,11.0,
0.9759210944957049,17.0,
0.9759216384683884,6.0,
0.975923335923336,62.0,
0.9759238095238094,75.0,
0.9759245019224048,62.0,
0.9759286545172547,5.0,
0.975929203539823,26.0,
0.9759294436906378,64.0,
0.9759297327602316,5.0,
0.97593006993007,63.0,
0.9759310801855534,9.0,
0.9759322033898306,3.0,
0.975933147632312,2.0,
0.975933609958506,2.0,
0.9759338842975208,5.0,
0.97593419506463,,1.0
0.9759348079161816,36.0,
0.9759349593495936,21.0,
0.9759350106475276,71.0,
0.9759383814276416,19.0,
0.97593984962406,1.0,2.0
0.9759405769562964,,17.0
0.9759408952629292,2.0,
0.9759414304486578,5.0,
0.975941605839416,7.0,
0.9759419860885008,47.0,
0.975945683802134,,7.0
0.9759477124183008,11.0,
0.9759493670886076,2.0,
0.9759502636342174,99.0,
0.9759502818326348,,6.0
0.9759506875296348,,1.0
0.9759567567567567,9.0,
0.9759567865762556,394.0,
0.9759593908629444,2.0,
0.9759635811836116,3.0,
0.9759640306797144,39.0,
0.9759683794466404,,2.0
0.9759700276918064,33.0,
0.9759708818176804,26.0,
0.9759733036707454,1.0,
0.975973597359736,1.0,
0.9759755565255348,1.0,
0.9759767731231854,16.0,
0.9759791122715404,12.0,
0.9759806295399516,33.0,
0.97598623853211,1.0,
0.9759884559884558,1.0,
0.9759885417219248,55.0,
0.9759902703714098,17.0,
0.975992876224399,2.0,
0.976,16.0,
0.9760007499765632,16.0,
0.9760023689665384,41.0,
0.9760050093926111,74.0,
0.9760055671537926,2.0,
0.9760065199674002,1.0,
0.9760065317971514,10.0,
0.97600756859035,73.0,
0.9760076997112608,4.0,
0.9760082003221556,21.0,
0.9760132890365448,,6.0
0.9760151802656548,10.0,
0.9760206718346254,2.0,
0.9760210447200302,1.0,
0.9760211487623168,1.0,
0.9760240846848596,39.0,
0.9760257787325456,7.0,
0.9760267558528428,75.0,
0.97602787456446,5.0,
0.9760284145947692,22.0,
0.976030293467971,88.0,
0.9760315374507228,55.0,
0.9760329511299122,456.0,
0.9760334728033472,9.0,2.0
0.976035242290749,6.0,
0.9760386473429952,1.0,
0.9760394574599258,66.0,
0.9760409556313994,10.0,
0.9760419790104948,14.0,
0.9760422552511976,40.0,
0.9760429157462922,39.0,9.0
0.97604313562837,,4.0
0.9760447488107062,22.0,
0.9760453123679094,29.0,
0.9760462427745666,8.0,
0.976053962900506,6.0,
0.9760547604231488,1.0,
0.9760559440559441,9.0,
0.9760561981125382,426.0,
0.9760575539568346,,3.0
0.9760597357840322,10.0,
0.9760629921259842,7.0,
0.9760648148148148,7.0,
0.9760663774232872,2.0,
0.9760678488820356,1.0,
0.976068376068376,29.0,
0.9760703812316716,1.0,
0.9760713224368498,3.0,
0.9760719466202497,38.0,
0.9760723089564504,6.0,
0.9760730055931705,67.0,
0.9760735171261488,111.0,
0.9760752056404232,1.0,
0.9760795787009948,22.0,
0.9760800774943494,35.0,
0.9760824742268042,50.0,
0.9760839580209896,92.0,
0.976084210526316,12.0,
0.976087912087912,24.0,
0.9760901771336554,48.0,
0.9760914371369684,14.0,
0.9760945626477542,4.0,
0.9760949439115592,45.0,
0.9760960334029231,1.0,
0.9760969044414536,7.0,
0.9760974648996932,40.0,
0.9760976995171826,,4.0
0.9760995850622408,9.0,
0.9761012658227848,,1.0
0.9761048678681614,30.0,
0.9761054172767204,13.0,
0.9761070814327376,1.0,
0.9761077111383109,1.0,
0.9761108260646484,1.0,
0.9761154273029966,7.0,
0.9761162483487452,,3.0
0.9761163387510694,12.0,
0.9761179052994668,2.0,
0.9761194029850746,47.0,
0.9761212754835338,8.0,
0.9761228918738742,28.0,
0.9761233119628974,19.0,
0.9761248374512356,5.0,
0.9761278863232684,4.0,
0.976128328920729,1.0,
0.9761284230406044,8.0,
0.9761304306851382,410.0,
0.9761310674671824,2.0,
0.9761325966850828,2.0,
0.9761355932203392,3.0,
0.976136136136136,6.0,
0.9761366622864652,1.0,
0.97613960867266,11.0,
0.9761403508771932,1.0,
0.9761411496869664,18.0,
0.9761414988242512,15.0,
0.9761429635145198,11.0,
0.9761434413337526,4.0,
0.976147403685092,8.0,
0.9761482675261886,6.0,
0.9761515234696678,33.0,
0.9761529960866909,2.0,
0.9761572106203412,80.0,
0.9761607761607762,1.0,
0.9761642638706858,38.0,
0.976165191740413,3.0,
0.9761674081397264,,2.0
0.9761702127659576,8.0,
0.9761744022503518,11.0,
0.9761755485893416,,3.0
0.9761762114537444,1.0,
0.9761776955113372,7.0,
0.9761799811916759,18.0,
0.9761823361823364,1.0,
0.9761851803957068,4.0,
0.9761867704280156,9.0,
0.9761943319838056,2.0,
0.9761958568738228,14.0,
0.976196636481242,2.0,
0.976198347107438,13.0,1.0
0.97619900803568,,17.0
0.9762007168458782,7.0,
0.9762010050251256,44.0,
0.9762010520163648,6.0,
0.9762051282051284,13.0,
0.9762088535754824,5.0,
0.9762104891400318,5.0,
0.9762110311750601,2.0,
0.976212958312406,19.0,
0.976214949359672,,6.0
0.976215530903328,44.0,
0.9762162162162162,28.0,
0.9762174667437826,8.0,
0.9762194513715712,1.0,
0.9762208067940552,1.0,
0.976221198156682,2.0,
0.9762216624685138,6.0,
0.9762236470889972,18.0,
0.9762273901808788,49.0,
0.9762277580071176,5.0,
0.9762285714285714,,1.0
0.9762294311236484,80.0,
0.9762322465386332,6.0,
0.9762362274129572,2.0,
0.9762364647351478,9.0,
0.9762376237623762,10.0,
0.976239086635326,23.0,
0.9762391033623912,36.0,
0.976239520958084,3.0,
0.9762401263823066,4.0,
0.9762412993039444,1.0,
0.976244541484716,28.0,
0.9762447844228096,5.0,
0.9762474226804124,,1.0
0.97625,5.0,
0.976250642013354,12.0,
0.9762534741523068,2.0,
0.9762536443148688,284.0,
0.9762557077625572,,1.0
0.9762606886988676,24.0,
0.9762637362637364,5.0,
0.9762641338760742,6.0,
0.9762679425837322,7.0,
0.9762683165092804,84.0,
0.976268829663963,,2.0
0.9762696629213484,1.0,
0.9762702939885914,1.0,
0.9762716562716562,2.0,
0.9762721088435375,1.0,
0.9762745098039216,26.0,
0.97627465303141,2.0,
0.9762751564918896,,4.0
0.9762755726525616,2.0,
0.9762758332025324,,19.0
0.9762782294489613,32.0,
0.9762807752750132,25.0,
0.9762831858407081,10.0,
0.9762836879432624,1.0,
0.9762847086429411,2.0,
0.9762857142857144,5.0,
0.9762867593269936,5.0,
0.9762869198312236,6.0,
0.9762875138940348,,1.0
0.976287932251235,1.0,
0.9762901554404146,2.0,
0.976293974770822,,2.0
0.9762957402889848,16.0,
0.9762962962962964,43.0,
0.9762987279441936,7.0,
0.9763035721137244,68.0,
0.9763049853372434,4.0,
0.9763090128755364,,2.0
0.9763097949886106,2.0,
0.9763100227957936,438.0,
0.9763130598774163,7.0,
0.9763157894736842,11.0,
0.97631709814246,6.0,
0.9763210005211048,7.0,
0.9763228212953544,,9.0
0.9763242224316684,7.0,
0.9763257199602782,7.0,
0.9763288675140273,56.0,
0.9763296019322776,22.0,
0.9763359818388196,3.0,
0.9763364993215741,10.0,
0.9763375479471516,15.0,
0.9763380281690142,3.0,
0.9763386641580434,12.0,
0.9763391933815926,3.0,
0.9763448169318708,85.0,
0.9763459469358792,12.0,
0.976347425941904,47.0,
0.9763475598086124,59.0,
0.9763506158693784,,1.0
0.9763522012578616,1.0,
0.9763532145623548,65.0,
0.9763546798029556,5.0,2.0
0.9763558106169296,5.0,
0.9763565285379204,,1.0
0.9763566417741572,3.0,
0.9763566878980892,7.0,
0.9763584637268848,7.0,
0.9763586054233536,38.0,
0.9763601315341875,42.0,
0.9763605248146036,13.0,
0.9763623504116332,28.0,
0.9763630221821868,3.0,
0.9763636363636364,1.0,
0.9763649529326576,38.0,
0.9763668183409172,3.0,
0.9763699445911658,70.0,
0.9763700297538545,70.0,
0.9763704630788486,1.0,
0.9763710575139146,6.0,
0.9763710909237078,16.0,
0.9763713080168775,1.0,
0.976374549819928,5.0,
0.9763767501060671,21.0,
0.9763776070252471,13.0,
0.9763786259541984,7.0,
0.9763817370408514,,1.0
0.9763830563226176,84.0,
0.9763830892282124,93.0,
0.9763841807909605,3.0,
0.9763850070829664,86.0,
0.9763860830527498,1.0,
0.9763867684478372,6.0,
0.9763875056586692,15.0,
0.9763906581740978,2.0,
0.9763911772521924,69.0,
0.9763925362819628,3.0,
0.976392622694592,3.0,
0.9763934426229508,21.0,
0.9763984674329502,3.0,
0.976398654845613,7.0,
0.9764028776978416,3.0,
0.9764030697364029,57.0,
0.9764042303172736,,1.0
0.9764043209876544,1.0,
0.9764055299539168,1.0,
0.9764061608670852,23.0,
0.9764073095046546,1.0,
0.9764087591240876,3.0,
0.9764095563139932,3.0,
0.9764103495233772,3.0,
0.9764111812443644,3.0,
0.9764120781527532,5.0,
0.9764127208480564,11.0,
0.9764165051232344,23.0,
0.9764243614931238,,6.0
0.9764263322884013,1.0,
0.9764265857973212,,2.0
0.9764304741608952,63.0,
0.9764305949008498,120.0,
0.9764313507504168,11.0,
0.976433408577878,1.0,
0.9764341085271316,87.0,
0.9764366632337796,6.0,
0.9764386377775977,,1.0
0.9764406779661016,3.0,
0.9764417177914112,28.0,
0.9764430436740208,12.0,
0.976444218033622,1.0,
0.9764452423698384,4.0,
0.9764454614797864,2.0,
0.9764469876057706,46.0,
0.9764470258361706,5.0,
0.9764476885644768,1.0,
0.9764478851116348,,1.0
0.9764548494983278,1.0,
0.9764554483144496,13.0,
0.9764557846906676,3.0,
0.9764558547276144,1.0,
0.9764561014653368,98.0,
0.9764572825920832,78.0,
0.9764577159790288,36.0,
0.9764588528678304,12.0,
0.9764607078584284,4.0,
0.9764609360432596,7.0,
0.9764627302838684,10.0,
0.9764653083206176,,12.0
0.9764662689307022,36.0,
0.9764667921484272,3.0,
0.9764670393044096,40.0,
0.9764698665848796,11.0,
0.9764705882352941,12.0,
0.9764716720405344,22.0,
0.9764717741935482,1.0,
0.9764727108705458,,8.0
0.9764758698092032,29.0,
0.9764764833162513,1.0,
0.976477115117892,60.0,
0.9764781906300486,9.0,
0.9764788732394368,1.0,
0.9764803312629399,5.0,
0.9764814814814816,45.0,
0.9764818883155366,74.0,
0.9764823574185832,15.0,
0.9764839857651244,3.0,
0.9764841498559078,18.0,
0.9764848484848484,21.0,
0.9764883846569424,14.0,
0.9764904862579282,2.0,
0.9764927756653992,3.0,
0.9764971751412429,2.0,
0.976497789867392,4.0,
0.9765005793742758,45.0,
0.9765011567894644,57.0,
0.9765012577178138,1.0,
0.9765044247787612,1.0,
0.9765045992115636,41.0,
0.9765075679778544,60.0,
0.9765095686946588,3.0,
0.9765112262521588,2.0,
0.9765125709651256,1.0,
0.9765126676602088,1.0,
0.97651376146789,14.0,
0.9765177757520512,3.0,
0.9765183379627004,1.0,
0.9765220271613118,5.0,
0.97652281134402,9.0,
0.9765240174672488,1.0,
0.9765279403938264,4.0,
0.9765282275095032,11.0,
0.9765286855482936,2.0,
0.9765299007776884,6.0,
0.9765319676722412,19.0,
0.9765339035908402,71.0,
0.9765341335333836,11.0,
0.976539112766678,2.0,
0.9765392950838372,1.0,
0.9765399534522888,24.0,
0.9765402672444924,,1.0
0.9765429864253394,1.0,
0.9765445026178008,34.0,
0.9765450791465932,2.0,
0.9765483608778108,8.0,
0.9765501691093574,4.0,
0.9765517241379312,18.0,
0.9765537555228276,4.0,
0.9765555487091008,83.0,
0.9765601330131166,246.0,
0.9765609492988134,1.0,
0.9765638194218904,38.0,
0.9765641952983726,11.0,
0.9765650375363872,15.0,
0.9765654850350244,9.0,
0.9765656565656566,,1.0
0.9765659398443524,21.0,
0.9765670056154196,4.0,
0.9765689104999241,47.0,
0.9765690376569038,17.0,
0.9765719994291424,16.0,
0.9765728452676096,10.0,
0.9765730337078652,1.0,
0.9765740304600408,40.0,
0.9765745856353591,3.0,
0.9765798505955988,2.0,
0.9765838011226944,9.0,
0.9765853658536584,66.0,
0.9765887075194006,7.0,
0.976590952892266,10.0,
0.9765912711054476,35.0,
0.9765920826161792,22.0,
0.9765940815187046,6.0,
0.9765949600491703,11.0,
0.9765963431786218,6.0,
0.9765970149253732,,18.0
0.976597117659712,1.0,
0.9765985345160046,1.0,
0.9766003062787136,11.0,
0.9766023646546359,1.0,
0.9766072053165442,,10.0
0.9766073102155576,4.0,
0.9766075610572098,,24.0
0.9766088922381312,4.0,
0.9766104417670682,1.0,
0.9766106499291356,,3.0
0.9766112662813528,11.0,
0.9766112956810632,5.0,
0.976611570247934,1.0,
0.9766122730406804,1.0,
0.9766150260851144,,5.0
0.9766156117364828,5.0,
0.9766168009205984,2.0,
0.9766181506849316,9.0,
0.9766189111747852,9.0,
0.9766209466423532,29.0,
0.9766238542334159,9.0,
0.9766247951938832,5.0,
0.9766267188091332,2.0,
0.9766275924256088,5.0,
0.9766292134831462,2.0,
0.9766342622596672,7.0,
0.9766342710997442,20.0,
0.9766345507506162,35.0,
0.9766371681415928,2.0,
0.9766373983739838,31.0,
0.97664,3.0,
0.9766434955312809,4.0,
0.9766465621230398,1.0,
0.9766467576791809,7.0,
0.9766477840719759,7.0,
0.976651851851852,3.0,
0.9766565349544074,1.0,
0.9766588235294118,5.0,
0.9766604248033814,14.0,
0.97666357478146,24.0,
0.9766666666666668,12.0,4.0
0.9766700302724521,23.0,
0.9766771159874608,32.0,
0.97668016194332,3.0,
0.976681614349776,5.0,
0.9766838124054464,66.0,
0.9766857142857144,1.0,
0.9766866267465072,9.0,
0.9766887417218544,1.0,
0.9766915313734096,2.0,
0.9766919575113808,4.0,
0.9766939068100359,16.0,
0.9766941678520626,27.0,
0.9766972740905078,8.0,
0.976697347049269,,1.0
0.9766990291262136,7.0,
0.9766995768688294,8.0,
0.9767023554603856,11.0,
0.9767057800956104,2.0,
0.9767064439140812,1.0,
0.9767088607594938,8.0,
0.9767113760556384,,9.0
0.97671177656205,,1.0
0.9767145534041224,1.0,
0.976717850287908,1.0,
0.9767226509305492,3.0,
0.976723098995696,10.0,
0.976724370167124,,8.0
0.9767246111619396,12.0,
0.9767265846736046,40.0,
0.9767272727272728,66.0,
0.9767279350885908,9.0,
0.9767294956698932,10.0,
0.9767320261437908,5.0,
0.9767330677290836,2.0,
0.9767338972023424,49.0,
0.9767362722351124,22.0,
0.9767375886524824,7.0,
0.9767385921471524,,1.0
0.9767405584634954,12.0,
0.9767407899103884,2.0,
0.9767462039045554,,14.0
0.97675057208238,11.0,
0.9767521367521368,13.0,
0.9767527675276751,2.0,
0.9767559373420921,3.0,
0.976757894736842,1.0,
0.9767643312101909,,1.0
0.9767656765676568,3.0,
0.9767661738393444,2.0,
0.9767684288905436,15.0,
0.9767695711726899,22.0,
0.9767719696492004,8.0,
0.9767741935483872,6.0,
0.9767753001715268,1.0,
0.9767759197324416,,9.0
0.9767769477054428,10.0,
0.9767781780751416,14.0,
0.9767817781043352,,17.0
0.976782334384858,11.0,
0.97678431372549,3.0,
0.9767857142857144,,1.0
0.9767875647668394,1.0,
0.9767923176150208,14.0,
0.976793893129771,9.0,
0.9767963617988884,5.0,
0.9767975830815712,2.0,
0.9768,,5.0
0.9768017779659224,10.0,
0.9768050252494148,5.0,
0.9768055296095648,293.0,
0.9768071519795658,1.0,
0.9768105295378022,2.0,
0.9768115942028984,3.0,1.0
0.9768159437280188,8.0,
0.9768166849615808,10.0,
0.9768170036288232,11.0,
0.9768239041407554,,2.0
0.9768275862068964,,3.0
0.9768312849162012,,6.0
0.9768319226118499,2.0,
0.9768336314847944,35.0,
0.9768359812038488,5.0,
0.9768372288902928,27.0,
0.9768383937316356,7.0,
0.9768384879725088,7.0,
0.976842105263158,10.0,
0.9768454949442906,6.0,
0.9768527918781726,2.0,
0.9768532206969378,67.0,
0.9768569131832796,42.0,
0.9768596308203285,11.0,
0.9768621840724844,8.0,
0.9768653421633556,39.0,
0.97686591276252,10.0,
0.976874541452678,7.0,
0.9768795811518324,39.0,
0.9768813967489464,,12.0
0.9768841946435308,1.0,
0.9768864396772288,3.0,
0.9768877441511056,4.0,
0.976887786732796,4.0,
0.9768888888888888,3.0,
0.9768898260411176,,15.0
0.9768907861970828,4.0,
0.9768918007515176,1.0,
0.9768946796959828,1.0,
0.976895022178413,4.0,
0.9768955223880598,10.0,
0.9768962655601658,89.0,
0.9768973553551524,3.0,
0.976897432567,,1.0
0.976898395721925,1.0,
0.9768994082840236,,1.0
0.9769014084507042,45.0,
0.9769016328156112,8.0,
0.9769026952946552,19.0,
0.976909090909091,4.0,
0.9769121495327102,1.0,
0.9769151494331844,14.0,
0.9769155722326456,4.0,
0.9769166831585196,8.0,
0.9769172041595366,8.0,
0.9769211130967576,13.0,
0.9769224652087476,20.0,
0.976923076923077,15.0,
0.9769257340241796,6.0,
0.9769284876905042,4.0,
0.9769288389513108,3.0,
0.9769292389853136,1.0,
0.9769303880098176,4.0,
0.976936936936937,3.0,
0.976938775510204,11.0,
0.9769452449567724,8.0,
0.9769459671104151,,1.0
0.9769481902058196,13.0,
0.9769491525423728,11.0,
0.9769526134724228,36.0,
0.9769533678756476,52.0,
0.976954732510288,,29.0
0.976954829232464,65.0,
0.9769558101472996,8.0,
0.9769562377531024,32.0,
