,shop_score_description,shop_score_description
0.9765269461077845,1.0,
0.976534954407295,27.0,
0.976537753222836,16.0,
0.9765400843881856,1.0,
0.9765401615607376,18.0,
0.9765439093484418,1.0,
0.9765443203249672,1.0,
0.9765450121654502,1.0,
0.976548744083255,32.0,
0.9765517241379312,4.0,
0.9765523720056366,21.0,
0.97656050955414,8.0,
0.976562032884903,,1.0
0.9765671641791044,48.0,
0.9765702695355792,187.0,
0.9765708989805376,,14.0
0.9765714285714286,203.0,
0.9765732087227414,2.0,1.0
0.9765810055865922,6.0,
0.9765853658536584,10.0,
0.97658719027583,20.0,
0.9765892788276128,35.0,
0.976589386913962,8.0,
0.9765901589007446,21.0,
0.9765905359868668,,5.0
0.9765916398713824,2.0,
0.976596035543404,3.0,
0.9765986394557824,26.0,
0.9765990621673716,42.0,
0.9766018014694582,,1.0
0.9766039829145172,,6.0
0.9766057441253264,1.0,
0.9766102635228848,,16.0
0.9766112956810632,1.0,
0.976613055818354,2.0,
0.9766136461340048,1.0,
0.9766153846153848,5.0,
0.9766208193361644,159.0,
0.9766219839142092,3.0,
0.9766230529595016,9.0,
0.9766241713411524,34.0,
0.9766263794009458,1.0,
0.9766269592476488,1.0,
0.9766275924256088,5.0,
0.9766279863481228,2.0,
0.9766298972993536,1.0,
0.976634544106746,3.0,
0.9766349206349204,1.0,
0.9766371681415928,9.0,
0.9766391184573002,,1.0
0.9766422018348624,10.0,
0.9766423357664232,13.0,1.0
0.9766442953020136,1.0,
0.9766459627329191,12.0,
0.9766473166686412,13.0,
0.9766486486486488,2.0,
0.9766494658042008,2.0,
0.9766503878195922,1.0,
0.976651851851852,1.0,
0.9766548042704626,1.0,
0.976655737704918,1.0,
0.976656608328304,,4.0
0.9766614664586584,2.0,
0.9766634890371784,,2.0
0.9766655423016776,2.0,
0.9766666666666668,9.0,
0.9766684406599256,1.0,
0.9766709874189858,1.0,
0.9766715758468336,4.0,
0.9766742596810932,4.0,
0.976677836285304,1.0,
0.9766781529979324,49.0,
0.976681007990166,37.0,
0.9766810966810966,5.0,
0.976683417085427,,11.0
0.9766840148698884,2.0,
0.9766842661034848,1.0,
0.9766887417218544,4.0,
0.9766972046041812,14.0,
0.9767004608294932,48.0,
0.9767010751370724,6.0,
0.9767049808429118,9.0,
0.976707298256442,7.0,
0.9767096285064444,5.0,
0.9767133520074698,15.0,
0.9767136150234744,4.0,
0.9767160334835804,1.0,
0.9767182662538699,1.0,
0.976718378439588,8.0,
0.9767214748380668,17.0,
0.9767225702162052,14.0,
0.9767265368074879,,6.0
0.9767272727272728,55.0,
0.9767301905717152,59.0,
0.9767340590979784,1.0,
0.9767359050445104,2.0,
0.9767370441458734,1.0,
0.9767372974558252,2.0,
0.9767375886524824,7.0,
0.9767415111654942,9.0,
0.9767427701674276,46.0,
0.9767441860465116,5.0,
0.9767444475681756,8.0,
0.9767452957247856,44.0,
0.9767461139896374,178.0,
0.9767476013532249,21.0,
0.9767484105358764,,1.0
0.9767493207493207,41.0,
0.9767495219885278,18.0,
0.9767521367521368,29.0,
0.9767532467532468,11.0,
0.976753801469332,216.0,
0.9767577516635991,6.0,
0.9767587034813924,9.0,
0.9767593920275308,1.0,
0.9767597765363129,2.0,
0.9767619047619048,3.0,
0.9767631051274708,1.0,
0.9767656765676568,2.0,
0.9767673555908852,1.0,
0.9767675731144176,21.0,
0.9767719400378404,1.0,
0.9767741935483872,1.0,
0.9767778793418648,24.0,
0.9767794160161898,21.0,
0.9767832012853896,30.0,
0.9767838444278234,,12.0
0.9767857142857144,3.0,
0.97678612716763,8.0,
0.9767987321711568,2.0,
0.9767995378393992,6.0,
0.9768001954079142,5.0,
0.9768124490667079,38.0,
0.9768128117616172,15.0,
0.976812933025404,4.0,
0.9768172568172568,16.0,
0.9768197879858658,4.0,
0.9768233799237612,,6.0
0.9768235902741852,33.0,
0.9768240800639294,,8.0
0.976825227151256,2.0,
0.9768263127524524,3.0,
0.9768313458262352,102.0,
0.9768364611260054,9.0,
0.976836820083682,1.0,
0.9768390638543774,,1.0
0.976842105263158,1.0,
0.9768535262206148,10.0,
0.9768553459119498,5.0,
0.9768564267812391,13.0,
0.976857855361596,14.0,
0.976858757062147,1.0,
0.976862210095498,3.0,
0.9768636810332724,5.0,
0.9768639667705088,29.0,
0.9768643379366369,1.0,
0.976867469879518,1.0,
0.9768684636912652,2.0,
0.9768709972552608,1.0,
0.9768721071863582,9.0,
0.9768725361366624,19.0,
0.9768735271013352,4.0,
0.9768744354110208,9.0,
0.9768775020016012,1.0,
0.9768784838350056,4.0,
0.9768786127167629,5.0,
0.9768814968814971,66.0,
0.9768816326530612,14.0,
0.9768842471714534,2.0,
0.9768848546500256,41.0,
0.9768867547018808,18.0,
0.9768893817576934,6.0,
0.9768897835933568,29.0,
0.9768898727172108,38.0,
0.9768922402185204,48.0,
0.9768937329700274,45.0,
0.9768952042628772,36.0,
0.9768972464741436,25.0,
0.9769014084507042,2.0,
0.9769025273569844,18.0,
0.9769042215161146,4.0,
0.9769053117782912,,1.0
0.9769057908383753,4.0,
0.9769061337612136,1.0,
0.9769072164948454,16.0,1.0
0.9769077637690776,5.0,
0.976908437928098,58.0,
0.9769094297428252,1.0,
0.9769108785283858,2.0,
0.9769119940586708,,9.0
0.9769121710921542,,9.0
0.9769132592767666,,1.0
0.9769147005444644,1.0,
0.9769179747954896,28.0,
0.9769186381996536,7.0,
0.9769192060385798,1.0,
0.9769196093163036,3.0,
0.9769209431345354,2.0,
0.9769256468317308,56.0,
0.9769263157894736,3.0,
0.9769265870352972,46.0,
0.9769292985636592,7.0,
0.9769299820466786,46.0,
0.9769319492502884,3.0,
0.976933638443936,4.0,
0.9769347496206372,3.0,
0.976936936936937,,1.0
0.9769432314410479,29.0,
0.9769435825722153,189.0,
0.9769463882307564,27.0,
0.97695098835635,50.0,
0.9769525395503746,53.0,
0.976954142731964,56.0,
0.9769545370198554,40.0,
0.976954732510288,1.0,
0.976956489511526,1.0,
0.9769576059850372,,1.0
0.9769614512471656,58.0,
0.9769643547514112,19.0,
0.9769649805447472,56.0,
0.9769653029518386,30.0,
0.976965944272446,,4.0
0.9769686294755382,2.0,
0.976969696969697,30.0,
0.9769725403615288,3.0,
0.9769741478431808,52.0,
0.9769741697416974,4.0,
0.9769784172661872,1.0,
0.9769788760462336,1.0,
0.9769798381566316,6.0,
0.976980219154689,6.0,
0.9769811320754718,44.0,
0.976981664315938,1.0,
0.9769824561403508,38.0,
0.9769838760670252,4.0,
0.97698652400623,81.0,
0.9769867460102786,71.0,
0.976987788331072,1.0,
0.9769911504424781,4.0,
0.9769920560118488,71.0,
0.9769921787709496,36.0,
0.9769928858417192,86.0,
0.9769934640522876,11.0,
0.9769947347104092,2.0,
0.9770022310864714,52.0,
0.9770040485829959,3.0,
0.9770054765811896,49.0,
0.977005988023952,4.0,
0.9770061457418788,38.0,
0.9770072992700732,10.0,
0.9770074684522276,21.0,
0.9770081061164332,2.0,
0.9770081595648232,3.0,
0.9770126788256832,45.0,
0.9770165745856354,,2.0
0.9770178808925668,50.0,
0.9770187423366614,34.0,
0.9770188951391894,,5.0
0.9770202781967487,3.0,
0.9770214962575126,,67.0
0.9770264284659681,74.0,
0.9770266836086404,1.0,
0.9770277078085644,5.0,
0.977029123371872,23.0,
0.9770325524260772,,15.0
0.9770342205323193,5.0,
0.9770343007915568,14.0,
0.9770381679389312,59.0,
0.9770384866275276,1.0,
0.9770395871414456,,54.0
0.9770403587443944,3.0,
0.9770421819413856,9.0,
0.977046979865772,2.0,
0.9770479233226836,1.0,
0.9770505050505052,108.0,
0.9770507655116842,2.0,
0.9770511534603812,17.0,
0.9770515381542152,3.0,
0.9770517928286852,2.0,
0.9770534550195568,9.0,
0.9770590929912966,6.0,
0.9770597402597404,101.0,
0.9770601013758148,6.0,
0.977060202236657,,18.0
0.9770623624358036,21.0,
0.9770702843123104,,1.0
0.9770716510903428,87.0,
0.9770725707257072,1.0,
0.9770731707317072,2.0,
0.9770741482965932,5.0,
0.977074388417374,46.0,
0.9770746268656718,8.0,
0.9770750988142292,14.0,
0.977075812274368,43.0,
0.977080491132333,2.0,
0.9770816599732262,28.0,
0.9770822281167107,2.0,
0.9770841889117045,1.0,
0.9770854271356784,13.0,
0.9770864197530864,2.0,
0.9770878459687125,1.0,
0.9770932754880696,21.0,
0.9770935251798559,1.0,
0.9770938542162936,6.0,
0.977097161135546,3.0,
0.977100371747212,1.0,
0.9771023510416256,74.0,
0.9771027216856892,3.0,
0.9771080669710808,7.0,
0.9771084337349398,1.0,
0.977109965223648,11.0,
0.9771101573676682,9.0,
0.9771116173120729,2.0,
0.9771116571116572,17.0,
0.9771120834735779,4.0,
0.9771186440677968,3.0,
0.9771193133047208,42.0,
0.9771200319552626,12.0,
0.9771231041783696,5.0,
0.9771235194585448,14.0,
0.977124497991968,2.0,
0.9771274100576426,91.0,
0.9771280388978932,9.0,
0.9771284634760706,1.0,
0.9771359616871242,285.0,
0.9771370038412291,2.0,
0.9771370865942944,7.0,
0.9771389552748381,5.0,
0.9771428571428572,216.0,
0.9771480513578004,38.0,
0.977148898678414,80.0,
0.9771490869446716,6.0,
0.9771508771929824,79.0,
0.9771526293287728,79.0,
0.9771561254914378,,101.0
0.9771643402791664,29.0,
0.9771670190274842,2.0,
0.9771678474591096,4.0,
0.9771700923443551,23.0,
0.9771733333333332,5.0,
0.9771767497034399,,7.0
0.9771775008420344,6.0,
0.9771793337322959,,2.0
0.9771818625060946,2.0,
0.9771821305841925,5.0,
0.9771844155844156,49.0,
0.977184912603496,12.0,
0.9771850030731408,15.0,
0.9771912491178544,30.0,
0.9771914893617022,92.0,
0.9771923314780456,5.0,
0.9771945701357464,,3.0
0.977195240193918,91.0,
0.9771971496437056,4.0,
0.9771974522292994,79.0,
0.9772022070756248,4.0,
0.9772023176067164,2.0,
0.97720397249809,29.0,
0.977206377540671,88.0,
0.9772073342736248,6.0,
0.9772079772079773,4.0,
0.9772102161100196,3.0,1.0
0.9772113097859596,82.0,
0.9772126792987428,1.0,
0.9772133676092544,48.0,
0.9772148219907968,2.0,
0.9772175276592036,3.0,
0.9772179627601314,1.0,
0.9772239467849224,20.0,
0.9772261001517449,4.0,
0.9772284644194758,,3.0
0.9772347913524384,,2.0
0.9772357723577236,4.0,
0.9772384937238494,1.0,
0.9772404862681432,351.0,
0.9772426054630676,,9.0
0.9772439949431101,31.0,
0.9772449662256943,38.0,
0.9772497661365762,1.0,
0.97725,2.0,
0.9772560975609756,16.0,
0.9772561983471076,7.0,
0.97725719049604,58.0,
0.9772588832487309,5.0,
0.9772631578947368,1.0,
0.9772647914645975,,7.0
0.9772665148063782,10.0,
0.9772689655172416,1.0,
0.9772698551040416,,25.0
0.9772737686139747,9.0,
0.9772751833269008,5.0,
0.9772765246449456,6.0,
0.9772773636720282,49.0,
0.977278159379014,295.0,
0.9772802960222016,1.0,
0.9772804416125906,14.0,
0.977282706496311,1.0,
0.9772841893252768,398.0,
0.9772845159380243,451.0,
0.977286274509804,52.0,
0.9772866585899808,26.0,
0.9772870662460568,3.0,
0.9772877059569074,3.0,
0.9772880803692644,41.0,
0.9772903225806452,27.0,
0.9772920065252856,11.0,
0.9772925764192142,3.0,
0.9772966360856271,15.0,
0.9772986369268896,14.0,
0.9772987974098056,26.0,
0.977299771167048,,43.0
0.9773012760801736,184.0,
0.9773033707865167,1.0,
0.9773054854257516,8.0,
0.9773085764809905,83.0,
0.9773140425531914,37.0,
0.977314121037464,53.0,
0.9773147362037596,10.0,
0.9773166014482976,2.0,
0.9773171944951088,19.0,
0.9773183852819184,85.0,
0.97731982148581,,145.0
0.9773211009174312,6.0,
0.9773228346456692,89.0,
0.9773249154212952,304.0,
0.977326515704894,8.0,
0.9773268921095009,10.0,
0.9773292155651638,3.0,
0.9773308206270346,,1.0
0.9773314993122422,7.0,
0.9773333333333334,3.0,
0.9773350206224224,,101.0
0.9773365617433414,47.0,
0.9773367260390162,2.0,
0.9773371104815864,7.0,
0.977341291372762,39.0,
0.9773541705273128,354.0,
0.9773546756529066,19.0,
0.9773584905660376,10.0,
0.9773602630342884,,2.0
0.9773602650422144,9.0,
0.9773608903020669,3.0,
0.9773618275607958,3.0,
0.9773632665360856,14.0,
0.9773635416095234,110.0,
0.9773658536585366,9.0,
0.9773670624677336,95.0,
0.9773673870333988,30.0,
0.977368092802794,8.0,
0.977375,4.0,
0.9773756365060712,2.0,
0.9773775081661222,2.0,
0.9773820865481382,,33.0
0.977382661512976,,4.0
0.9773841211564938,,2.0
0.9773859348198972,19.0,
0.9773893094746502,48.0,
0.9773913043478262,28.0,
0.977395989224783,24.0,
0.9773993808049536,69.0,
0.9774037089871612,9.0,
0.9774038827559954,4.0,
0.9774040219378428,4.0,
0.977405119152692,3.0,
0.9774059380040984,1.0,
0.9774072596729158,4.0,
0.9774076188922424,7.0,
0.9774086921036524,3.0,
0.9774090247452694,2.0,
0.9774097160383892,414.0,
0.9774117647058824,83.0,
0.9774166553232287,298.0,
0.9774167776298268,17.0,
0.977419980601358,1.0,
0.9774233128834358,1.0,
0.9774235614357156,387.0,
0.977428486194438,,55.0
0.9774299516908213,1.0,
0.9774307304785894,12.0,
0.9774316779312372,15.0,
0.9774329391404672,21.0,
0.9774358974358974,1.0,
0.977437297389524,1.0,
0.9774388553047529,256.0,
0.9774391799438764,1.0,
0.9774407582938388,1.0,
0.9774463276836158,,1.0
0.9774492282696994,73.0,
0.97744966442953,2.0,
0.9774520126346482,3.0,
0.9774525745257452,48.0,
0.9774533551554828,38.0,
0.9774545454545456,22.0,
0.977457627118644,15.0,
0.977459269513364,11.0,
0.9774631268436578,38.0,
0.9774647887323944,11.0,
0.9774658502119642,,1.0
0.9774701670644392,2.0,
0.9774708171206226,4.0,
0.9774734928809452,1.0,
0.9774746316919848,3.0,
0.977477277469432,112.0,
0.9774786695259388,1.0,
0.9774830852503384,2.0,
0.9774842767295596,,1.0
0.9774881793350289,101.0,
0.9774883771512466,282.0,
0.9774902572096648,60.0,
0.9774908575266812,93.0,
0.9774970202622172,8.0,
0.977499127602652,,6.0
0.9775,13.0,11.0
0.9775039494470774,61.0,
0.9775044690740078,18.0,
0.977504749841672,5.0,
0.9775057736720554,12.0,
0.977505827227196,438.0,
0.9775099162626708,188.0,
0.9775100401606428,2.0,
0.9775109809663252,2.0,
0.977513110360098,22.0,
0.9775149857647608,277.0,
0.9775180564674985,315.0,
0.9775182481751824,1.0,
0.9775196232339091,5.0,
0.9775203980099504,5.0,
0.9775206611570249,1.0,
0.9775224755042258,150.0,
0.9775263974008714,88.0,
0.9775289831069892,1.0,
0.9775325977933802,2.0,
0.977532976672659,437.0,
0.9775333689268552,1.0,
0.977538742023701,1.0,
0.9775389948006932,1.0,
0.9775438596491228,41.0,
0.9775465152948596,27.0,
0.9775477855477857,1.0,
0.9775483870967744,5.0,
0.9775494071146243,4.0,
0.977550240273013,393.0,
0.9775510204081632,2.0,
0.977551496307812,3.0,
0.9775517142184682,66.0,
0.9775521381925428,8.0,
0.9775534063131044,7.0,
0.9775581168196914,6.0,
0.9775584415584416,3.0,
0.977558886509636,1.0,
0.9775596523835836,614.0,
0.9775596916713668,8.0,
0.977560975609756,7.0,
0.9775615919140872,7.0,
0.9775617529880478,92.0,
0.9775637393767708,4.0,
0.977570093457944,3.0,
0.9775743707093821,2.0,
0.9775782312925171,16.0,
0.9775796178343951,3.0,
0.9775810728125638,98.0,
0.9775835691082468,,7.0
0.9775843187778954,,3.0
0.9775858337432366,19.0,
0.9775863700899196,1.0,
0.977588204318062,13.0,
0.9775882661079098,11.0,
0.9775889781859932,13.0,
0.9775915771002412,6.0,
0.9775933569659594,446.0,
0.9775957727873184,12.0,
0.9776,64.0,
0.9776009294220156,6.0,
0.9776048594020004,94.0,
0.9776055347537682,119.0,
0.9776059375156714,519.0,
0.977607058317194,273.0,
0.977607223476298,1.0,
0.9776081424936388,2.0,
0.9776095380029808,9.0,
0.9776139912554652,9.0,
0.9776153846153848,2.0,
0.9776170212765958,1.0,
0.97761737464069,3.0,
0.977617554858934,3.0,
0.9776181474480152,5.0,
0.9776194613379671,1.0,
0.9776223776223776,10.0,
0.9776265167209232,,4.0
0.977627118644068,2.0,
0.9776290267887421,178.0,
0.977630928298494,1.0,
0.9776344086021508,2.0,
0.977639825466085,395.0,
0.9776407012316128,387.0,
0.9776452468356628,10.0,
0.9776456472470338,,35.0
0.977651573292402,3.0,
0.977652936604863,173.0,
0.9776533742331288,131.0,
0.9776534436748524,15.0,
0.977659137577002,12.0,
0.9776595744680852,,3.0
0.9776614310645724,106.0,
0.9776644295302012,2.0,
0.9776656048354162,2.0,
0.9776664555288388,419.0,
0.9776672672672672,23.0,
0.9776707352763958,158.0,
0.9776744186046512,7.0,
0.9776747052931658,1.0,
0.9776849237718804,9.0,
0.9776851318668665,53.0,
0.9776858386364032,134.0,
0.977687074829932,1.0,
0.9776873449131516,1.0,
0.9776878612716764,28.0,
0.9776892430278884,,1.0
0.9776931928830664,13.0,
0.977696096816943,480.0,
0.9776974656210932,34.0,
0.9776991150442478,6.0,
0.977700180614088,,1.0
0.977701731105414,240.0,
0.9777020930705144,29.0,
0.9777049180327868,4.0,
0.9777061611374408,2.0,
0.9777086280056576,22.0,
0.9777114427860698,50.0,1.0
0.9777140587194396,,64.0
0.9777164366373904,47.0,
0.9777165023134085,8.0,
0.9777181208053692,6.0,
0.9777189666036548,3.0,
0.9777223340040242,70.0,
0.9777266922094509,,1.0
0.9777274057964952,31.0,
0.9777280761624754,153.0,
0.9777319587628864,1.0,
0.9777333333333332,1.0,
0.9777391304347828,1.0,
0.9777409879839788,9.0,
0.9777419958809213,8.0,
0.9777443609022556,1.0,
0.9777466581795036,5.0,
0.977747287015093,462.0,
0.9777486500968632,28.0,
0.9777494692144376,1.0,
0.9777533385703064,1.0,
0.9777551020408164,1.0,
0.9777575090423024,,1.0
0.9777607279864396,18.0,
0.9777617328519856,,1.0
0.9777676537585422,12.0,
0.9777715282074356,36.0,
0.9777752161383284,41.0,
0.9777771790381248,77.0,
0.9777777777777776,48.0,
0.9777782943934288,20.0,
0.9777865094957432,14.0,
0.9777882352941176,1.0,
0.9777889849880992,14.0,
0.9777904085257548,16.0,
0.977790503697433,469.0,
0.9777911291747658,13.0,
0.9777966101694916,3.0,
0.977799043062201,27.0,
0.9777992083483268,4.0,
0.9778034682080924,7.0,3.0
0.9778083907326238,4.0,
0.9778090967328636,,1.0
0.9778102189781022,2.0,
0.9778147966682996,4.0,
0.9778154257690594,49.0,
0.9778185524974516,9.0,
0.9778187599364069,3.0,
0.977818853974122,42.0,
0.9778191870584624,10.0,
0.9778194375925012,4.0,
0.9778253119429591,49.0,
0.9778283350568768,8.0,
0.9778285714285716,1.0,
0.9778294573643412,,1.0
0.9778325541861452,,2.0
0.9778354978354978,12.0,
0.9778378378378378,1.0,
0.9778399999999999,1.0,
0.9778405081157376,,2.0
0.9778411869436204,5.0,
0.9778461538461538,11.0,
0.9778478794251664,9.0,
0.9778484565014032,13.0,
0.9778496023407041,446.0,
0.9778511502029771,53.0,
0.9778538102643856,61.0,
0.9778545113053531,1.0,
0.9778562421185372,,6.0
0.977858585858586,15.0,
0.9778678750298117,3.0,
0.9778691588785048,134.0,
0.9778706908486778,64.0,
0.977872340425532,24.0,
0.977875751503006,1.0,
0.9778791946308724,85.0,
0.9778801843317972,1.0,
0.9778822572348036,8.0,
0.9778861788617884,1.0,
0.9778901812280228,195.0,
0.97789029535865,1.0,
0.9778948528601346,41.0,
0.9778986666666668,4.0,
0.9779039607430776,,3.0
0.9779042634391016,32.0,
0.9779056950398042,,2.0
0.9779062587706988,17.0,
0.9779104158881,,12.0
0.9779141104294481,16.0,
0.9779145978152929,104.0,
0.9779156327543423,4.0,
0.9779175572519084,3.0,
0.9779185520361992,5.0,
0.9779193205944798,9.0,
0.9779205225911812,77.0,
0.9779224806201551,1.0,
0.9779245283018868,5.0,
0.977927767910006,63.0,
0.9779285059578368,5.0,
0.9779310344827584,75.0,
0.9779322638146168,75.0,
0.9779332023575638,4.0,
0.9779431072210067,7.0,
0.9779439252336448,2.0,
0.9779469879518072,1.0,
0.9779485550968564,4.0,
0.9779529345052452,,1.0
0.9779540709812108,11.0,
0.9779544250132486,2.0,
0.9779556275959882,15.0,
0.977957244655582,1.0,
0.9779591836734692,1.0,
0.977961213326703,4.0,
0.977961679224973,,5.0
0.9779627989371124,41.0,
0.977963834530592,,1.0
0.9779640718562874,7.0,
0.9779652605459056,40.0,
0.977966537966538,4.0,
0.9779679144385028,20.0,
0.9779687971816808,16.0,
0.9779710144927536,1.0,
0.9779719323497661,2.0,
0.9779757975797578,69.0,
0.97797695262484,12.0,
0.9779806362378975,19.0,
0.977983712440326,32.0,
0.9779844961240312,,23.0
0.977990559676332,11.0,
0.9779910044977512,14.0,
0.9779915611814348,4.0,
0.9779938495559932,,46.0
0.9779951283492598,14.0,
0.977995337995338,1.0,
0.9779956876347616,16.0,
0.9779997842269932,31.0,
0.978,4.0,3.0
0.9780008884940028,45.0,
0.9780039656311964,25.0,
0.9780094786729858,5.0,
0.9780097425191372,7.0,
0.9780109289617488,66.0,
0.9780109769484084,64.0,
0.9780126849894292,1.0,
0.9780152290600423,1.0,
0.9780152671755726,6.0,
0.9780163992869876,1.0,
0.9780171358629132,3.0,
0.9780173068164566,6.0,
0.9780256020828813,,19.0
0.9780257510729612,4.0,
0.9780275715800636,1.0,
0.9780298507462686,55.0,
0.9780318208603418,18.0,
0.978032786885246,47.0,
0.978033780857514,11.0,
0.9780346820809248,19.0,
0.9780362249761678,1.0,
0.9780392156862744,1.0,
0.9780411124546552,19.0,
0.9780414857694164,1.0,
0.9780416156670746,8.0,
0.9780432164364152,2.0,
0.9780446081888964,163.0,
0.9780449747590638,5.0,
0.97804788213628,94.0,
0.9780487804878052,2.0,
0.9780499643112064,33.0,
0.9780502867225408,12.0,
0.978051087984863,1.0,
0.9780532898314304,164.0,
0.978057142857143,7.0,4.0
0.9780614657210402,24.0,
0.9780674157303372,2.0,
0.9780710659898476,21.0,
0.9780738869592676,2.0,
0.9780758017492712,3.0,
0.9780773480662984,,2.0
0.9780782918149468,15.0,
0.978082191780822,2.0,
0.9780841539838856,14.0,
0.9780851788756388,5.0,
0.978091286307054,79.0,
0.9780974477958236,3.0,
0.9781027584009064,195.0,
0.9781030598153936,38.0,
0.9781045473863156,,2.0
0.9781052631578948,28.0,
0.9781086519114691,8.0,
0.9781117310339832,44.0,
0.9781118881118882,39.0,
0.978115858453473,150.0,
0.9781170089112748,37.0,
0.9781201044386424,7.0,
0.9781210855949896,2.0,
0.9781226903178124,30.0,
0.9781274259206664,,4.0
0.9781278735432613,225.0,
0.978128789851568,220.0,
0.9781298464345444,8.0,
0.9781314878892732,2.0,
0.9781344902386118,7.0,
0.9781366459627329,,1.0
0.9781375108790252,7.0,
0.9781385584324702,9.0,
0.9781409894126071,245.0,
0.9781424706943193,13.0,
0.978142606476312,19.0,
0.9781446394737784,222.0,
0.9781448730009408,12.0,
0.9781526104417672,45.0,
0.9781595092024541,14.0,
0.9781615598885796,1.0,
0.9781617647058825,3.0,
0.9781628815275568,26.0,
0.9781647058823528,22.0,
